,SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
512,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NS(C)(=O)=O)c2cc(Cl)ccc2C1=O,ASAP-0016838,1.0,-3.40340290437354,1.7888751157754168,1.1271047983648077,,,,,,=,=,=,=,,,,,,
513,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC)c2cc(Cl)ccc2C1=O,ASAP-0016592,1.3,-3.425968732272281,1.0681858617461617,1.2148438480476977,,,,,,=,=,=,=,,,,,,
514,C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@H](C)O1,ASAP-0016591,2.3,-3.4282911681913126,2.4983105537896004,2.369215857410143,,,,,,=,=,=,=,,,,,,
515,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,ASAP-0016541,2.4,-3.5086383061657274,1.2810333672477277,0.5976951859255123,,,,,,=,=,=,=,,,,,,
516,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)C)c2cc(Cl)ccc2C1=O,ASAP-0016543,1.8,-3.6038006529042637,1.6919651027673603,1.5403294747908738,,,,,,=,=,=,=,,,,,,
517,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1ccnnc1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,ASAP-0016539,1.4,-3.480172006224281,1.3560258571931227,1.2600713879850747,,,,,,=,=,=,=,,,,,,
518,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCC1)C(=O)c1ccc(Cl)cc12,ASAP-0016542,1.1,-3.4522252946121776,1.1238516409670858,0.8082109729242221,,,,,,=,=,=,=,,,,,,
519,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2N)c2cc(Cl)ccc2C1=O,ASAP-0016508,1.1,-3.4341521813264824,0.930949031167523,1.1702617153949575,,,,,,=,=,=,=,,,,,,
520,C=CC(=O)N1CCCc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc21,ASAP-0016094,4.3,-4.221848749616356,2.9995654882259823,2.720159303405957,,,,,,=,=,=,=,,,,,,
521,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(C1CCNCC1)C(=O)c1ccc(Cl)cc12,ASAP-0015900,0.5,-3.421360790031928,1.380211241711606,0.47712125471966244,,,,,,=,=,=,=,,,,,,
522,Cc1nnc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3ccncn3)c3cc(Cl)ccc3C2=O)o1,ASAP-0015906,1.5,-3.4001169279263124,2.0253058652647704,1.5185139398778875,,,,,,=,=,=,=,,,,,,
523,O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1COC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,ASAP-0015904,1.9,-3.4122890349810886,1.6020599913279623,1.3424226808222062,,,,,,=,=,=,=,,,,,,
524,CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(Cl)ccc2C1=O,ASAP-0015777,0.6,-3.500312917381596,0.9542425094393249,0.5327543789924978,,,,,,=,=,=,=,,,,,,
525,CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,ASAP-0015773,1.1,-3.4306260903849544,1.2787536009528289,0.18920948958230613,,,,,,=,=,=,=,,,,,,
526,C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)[C@@H](C)CO1,ASAP-0015657,2.4,-3.4365189146055894,2.9159272116971158,2.9885589568786157,,,,,,=,=,=,=,,,,,,
527,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3CC[C@H](C1)O3)C(=O)c1ccc(Cl)cc12,ASAP-0015666,2.4,-3.474955192963155,3.021602716028242,2.9014583213961123,,,,,,=,=,=,=,,,,,,
528,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC2CCC2)c2cc(Cl)ccc2C1=O,ASAP-0015648,2.6,-3.4341521813264824,1.146128035678238,1.3979400086720377,,,,,,=,=,=,=,,,,,,
529,C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)[C@H](C)CO1,ASAP-0015656,2.4,-3.404503778174426,2.7708520116421442,2.7209857441537393,,,,,,=,=,=,=,,,,,,
530,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CC(F)(F)C1)C(=O)c1ccc(Cl)cc12,ASAP-0015660,2.4,-3.446116973356126,2.4913616938342726,2.595496221825574,,,,,,=,=,=,=,,,,,,
531,C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@H](C)O1,ASAP-0015663,2.6,-3.4881166390211256,3.037824750588342,2.7589118923979736,,,,,,=,=,=,=,,,,,,
532,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3C[C@@H]1CO3)C(=O)c1ccc(Cl)cc12,ASAP-0015672,1.7,-3.43297363384094,2.037426497940624,2.123851640967086,,,,,,=,=,=,=,,,,,,
533,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3COC[C@H]3C1)C(=O)c1ccc(Cl)cc12,ASAP-0015669,1.8,-3.4775557664936803,2.507855871695831,2.3710678622717363,,,,,,=,=,=,=,,,,,,
534,C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)CCO1,ASAP-0015677,2.2,-3.4271283977995197,2.459392487759231,2.0530784434834195,,,,,,=,=,=,=,,,,,,
535,C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@@H](C)O1,ASAP-0015679,2.5,-3.596879478824182,2.733999286538387,2.932473764677153,,,,,,=,=,=,=,,,,,,
536,C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)CCO1,ASAP-0015514,2.1,-3.4814860601221125,2.5211380837040362,2.2764618041732443,,,,,,=,=,=,=,,,,,,
537,C[C@@H]1COC[C@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,ASAP-0015512,2.1,-3.424812155072339,2.6857417386022635,2.8394780473741985,,,,,,=,=,=,=,,,,,,
538,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOC(C)(C)C1)C(=O)c1ccc(Cl)cc12,ASAP-0015508,2.3,-3.474955192963155,2.9400181550076634,2.7283537820212285,,,,,,=,=,=,=,,,,,,
539,C[C@@H]1COC[C@@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,ASAP-0015376,2.1,-3.4001169279263124,2.513217600067939,2.806179973983887,,,,,,=,=,=,=,,,,,,
540,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2nncs2)c2cc(Cl)ccc2C1=O,ASAP-0015239,1.2,-3.4424927980943423,1.6232492903979006,1.0413926851582251,,,,,,=,=,=,=,,,,,,
541,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CCl)c2cc(Cl)ccc2C1=O,ASAP-0015078,2.1,,1.724275869600789,2.0253058652647704,,,,,,=,,=,=,,,,,,
542,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ncncn2)c2cc(Cl)ccc2C1=O,ASAP-0015108,1.2,,1.5563025007672873,1.462397997898956,,,,,,=,,=,=,,,,,,
543,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCC3(COC3)C1)C(=O)c1ccc(Cl)cc12,ASAP-0015092,1.6,,2.450249108319361,2.416640507338281,,,,,,=,,=,=,,,,,,
544,COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1c[nH]cn1)C(=O)c1ccc(Cl)cc12,ASAP-0014936,2.1,,1.255272505103306,1.8195439355418688,,,,,,=,,=,=,,,,,,
545,COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncc[nH]1)C(=O)c1ccc(Cl)cc12,ASAP-0014948,2.5,,2.060697840353612,2.8830933585756897,,,,,,=,,=,=,,,,,,
546,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccncn1)C(=O)c1ccc(F)cc12,ASAP-0014794,1.5,-3.423658649794207,1.6434526764861874,2.6893088591236203,,,,,,=,=,=,=,,,,,,
547,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncco1)C(=O)c1ccc(F)cc12,ASAP-0014745,1.6,-3.425968732272281,0.9542425094393249,1.4771212547196624,,,,,,=,=,=,=,,,,,,
548,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnn(C)n1)C(=O)c1ccc(F)cc12,ASAP-0014758,1.4,,1.2304489213782739,1.8129133566428555,,,,,,=,,=,=,,,,,,
549,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cnn(C)n1)C(=O)c1ccc(F)cc12,ASAP-0014753,1.7,,1.4771212547196624,2.0293837776852097,,,,,,=,,=,=,,,,,,
550,Cc1nc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)co1,ASAP-0014750,2.0,,2.214843848047698,2.326335860928751,,,,,,=,,=,=,,,,,,
551,Cc1nc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)no1,ASAP-0014762,1.6,,1.3617278360175928,1.5797835966168101,,,,,,=,,=,=,,,,,,
552,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCS(=O)(=O)CC1)C(=O)c1ccc(Cl)cc12,ASAP-0014717,1.6,-3.4145392704914994,2.3636119798921444,2.828015064223977,,,,,,=,=,=,=,,,,,,
553,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncn(C)n1)C(=O)c1ccc(F)cc12,ASAP-0014769,1.1,,0.6020599913279624,1.146128035678238,,,,,,=,,=,=,,,,,,
554,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccon1)C(=O)c1ccc(F)cc12,ASAP-0014764,1.8,,1.7323937598229686,2.406540180433955,,,,,,=,,=,=,,,,,,
555,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn(C)n1)C(=O)c1ccc(F)cc12,ASAP-0014770,1.1,,1.9344984512435677,1.9084850188786497,,,,,,=,,=,=,,,,,,
556,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cnn(C)c1)C(=O)c1ccc(F)cc12,ASAP-0014773,1.1,-3.4584207560534193,1.6901960800285136,2.012837224705172,,,,,,=,=,=,=,,,,,,
557,COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn[nH]1)C(=O)c1ccc(Cl)cc12,ASAP-0014789,2.3,-3.4001169279263124,2.1958996524092336,2.361727836017593,,,,,,=,=,=,=,,,,,,
558,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCCC1=O)C(=O)c1ccc(Cl)cc12,ASAP-0014632,1.9,,2.60959440922522,2.7323937598229686,,,,,,=,,=,=,,,,,,
559,Cc1ncc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)o1,ASAP-0014619,2.0,,2.1583624920952498,2.4149733479708178,,,,,,=,,=,=,,,,,,
