Murcko Scaffold,count
c1cc(-c2ccc(OCCN3CCCCC3)cc2)ccn1,8
c1ccc(C2CC23CCN(CCCSc2nnc(-c4cnco4)[nH]2)C3)cc1,8
O=C(NC1C2CN(c3ccncc3)CC21)c1cc2cc(-c3nnc(C4CC4)s3)cnc2[nH]1,8
c1nc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,8
c1ccc(C2CC23CCN(CCCSc2nnc(-c4cccnc4)[nH]2)C3)cc1,8
O=C(COC(Cc1ccccc1)C(=O)N1CCCCC1)NCCC1CCCCC1,8
c1ccc(CN2C3CCC2CC(Oc2ccccc2)C3)cc1,8
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3nncs3)ccc2[nH]1,8
O=C(Nc1cccc(NC(=O)c2ccccc2)c1)c1ccccc1,8
O=C(Nc1ccc(CN2CCNCC2)cc1)C1CCC(Oc2ccccc2)CC1,8
O=C(NCCCN1CCCC1)c1cccc(-c2ccccc2N2CCN(CCc3ccccc3)CC2)c1,8
c1cc2ccc(-c3ccc(OCCN4CC5CCC(C4)N5)cc3)cc2cn1,8
O=C1NCCn2c1cc1cc(OC3CCNCC3)ccc12,8
O=C1CNCCN1Cc1ccc(-c2ccncc2)cc1,7
c1ccc(C2(c3cccnc3)CNC(c3ccccn3)=N2)cc1,7
O=C(c1cc2cc(OC3CCNCC3)ccc2[nH]1)N1CCCCC1,7
O=c1c2ccccc2n(CC=CCOc2ccccc2)c(=O)n1C(c1ccccc1)c1ccccc1,7
O=C(Cc1ccccc1)NC1CCN(Cc2ccccc2)CC1,7
O=C1c2ccc(-n3ccnc3)c(=O)n2CCN1CC12CC1COc1ccccc12,7
c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCCC4)cc3n2)c2cn[nH]c2c1,7
O=c1[nH]c(=O)n(CC2CC2)c2nn(Cc3ccnc4ccccc34)c(-c3ccc[nH]3)c12,7
c1cc(-c2cnc3c(N4CCC4)cnn3c2)ccc1OCCN1CCCCC1,7
O=c1[nH]c2ccccc2o1,7
O=c1n(-c2ccccc2)cnn1Cc1ccccc1,7
O=C1NOCCn2nc3c(c21)CN(C(=O)Nc1ccccc1)CC3,7
c1ccc2c(c1)[nH]c1ccccc12,7
c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1,7
O=C(c1n[nH]c2ccccc12)N1CCC(Nc2ccccc2)CC1,7
O=c1[nH]n(Cc2ccccc2)c(=O)c2c(=O)c3ccccc3[nH]c12,7
O=C(NCc1ccc(-c2cn[nH]c2)nn1)Nc1ccncc1,7
O=C(Nc1cccc(-c2ccn3c(N4CCOCC4)cnc3n2)c1)N1CCCC1,7
O=C(Nc1ccccc1)N1CCc2[nH]ncc2C1,7
O=C1CN(C(=O)CSc2ncnc3sccc23)CN1,7
c1ccc(-c2cnc3ncnn3c2)cc1,7
O=C1CNCCN1Cc1ccc(-c2ccncn2)cc1,7
N=C(Nc1ccccc1)c1ccccc1,7
O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]ncc12,7
O=C(NC1C2CN(c3ccncc3)CC21)c1cc2cc(-c3nccs3)cnc2[nH]1,7
c1cc(Nc2cc3[nH]cnc3cn2)ncn1,7
O=C1CCCN1C1CCC2c3ccccc3CCN2C1,7
O=c1[nH]ccc2cc(-c3ccc(OCCN4CC5(COC5)C4)cc3)[nH]c12,7
O=C(Nc1ccc2cc(CN3CCCC3)cnc2c1)c1ccc(OCC2CC2)cc1,7
c1cncc(-c2cnc3[nH]ccc3c2-n2cccn2)c1,7
c1cnc(-c2ccc(C3CCCCC3)cc2)cn1,7
c1ccc2c(c1)ncc1nc[nH]c12,7
O=c1[nH]c2nc(SCc3ccccc3)ncc2s1,7
O=c1[nH]ccc2c1[nH]c1cc(OCCN3CCOCC3)ccc12,7
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cc[nH]c2n1,7
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccccc2)o1,7
c1ccc(C2CC2Nc2ncnc3c2nnn3C2CCCC2)cc1,7
O=C(c1ccccc1)N1CCN(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C(=O)C1,7
c1ccc(Cn2ccc3ccccc32)cc1,7
O=C(Nc1nccs1)c1ccnn1Cc1ccccc1,7
c1ccc(Nc2cnnc3ccc(N4CCNCC4)cc23)cc1,7
c1ccc(CNc2ccccn2)cc1,7
O=C1CCOCCNC(=O)CNC(=O)CNC(=O)C(C2CCCCCC2)NC(=O)CN1,7
c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCCC4)cc3n2)c2cc[nH]c2c1,7
O=c1cc(N2CCOCC2)oc2c(CN3CCOc4ccccc43)cccc12,7
N=C(Nc1cccc(CSC2CCCC2)c1)c1cccs1,7
O=C1CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc2N1,7
O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)CN1,7
O=c1c2[nH]c3ccccc3c2ncn1CC1CCNC1,7
O=C(Nc1ccccc1-n1ccnc1)c1cnc(-c2ccccc2)s1,7
c1ccc(Nc2nccc(Nc3cccc4c3OCO4)n2)cc1,7
O=C(c1ccccc1)C1CCN(C(=O)c2ccccc2)CC1,7
c1cnc(CNc2nccc(Nc3cc[nH]n3)n2)nc1,7
O=C(NC1CCCCC1)c1ccc(N2CCCCC2)nc1,7
O=c1ccnc(N2CCNCC2)n1CCCOc1ccccc1,7
O=C1OC2(CCC(C(=O)Nc3ncc(-c4ccccc4)cn3)CC2)c2cnccc21,7
O=C1CN=C(c2ccccc2)c2ccccc2N1,7
O=C(c1cc[nH]n1)N1CCC(Oc2ccccc2)CC1,7
c1ccc(C2CC2c2ccc(-c3ncccn3)cc2)cc1,7
O=S(=O)(c1ccccc1)n1cccc1-c1cccnc1,7
O=C(NC1C2CC3CC(C2)CC1C3)c1cncnc1,7
O=c1[nH]c2cnc(Nc3ccccc3)nc2n1C1CCCCC1,7
c1nc(NC2CCCCC2)c2cc[nH]c2n1,7
c1ccc(CNc2cc(N3CCOCC3)cc(CSc3ncco3)n2)nc1,7
c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,7
c1ccc(CN2CCN(C(c3ccccc3)c3ccc4c(c3)CNCC4)CC2)cc1,7
c1ccc2c(c1)ccc1nc3ccccc3n12,7
c1ccc(C2CCN(CC3CCc4cccnc4CC3)CC2)cc1,7
c1ccc2c(c1)nc1ccc3sc4ccccc4c3n12,7
O=c1ccc2ncccc2n1CCN1CCC(c2nc3ccccc3[nH]2)CC1,7
c1cc(Nc2nccc(-c3cncnc3CC3CC3)n2)ccn1,7
O=C(Nc1ccccc1)c1ccc(-c2ccc(CN3CCNCC3)cn2)cc1,7
O=c1cc(-c2ccccc2)nc(NCc2ccccc2)[nH]1,7
c1cncc(-c2cnc(NCc3cccc4c3CCO4)n3cnnc23)c1,7
c1ccc(N2CCC(NCc3cccc4ccccc34)C2)cc1,7
O=C1CNC(=O)CNC(=O)C(CSC(c2ccccc2)(c2ccccc2)c2ccccc2)NC(=O)CNC(=O)C(CSC(c2ccccc2)(c2ccccc2)c2ccccc2)NC(=O)CN1,7
c1cc(CNc2ccc3c(c2)CNC3)cc(C2CC2)c1,7
c1cc2c(NC3CCC(N4CCNCC4)CC3)ncnn2c1,7
O=c1c2ccccc2[se]n1-c1ccccc1,7
O=C(Nc1ccc(-n2ccccc2=O)cc1)C1CNCC1C(=O)Nc1ccccn1,7
O=C(NCc1ccccc1)c1ccc(Oc2ccc(C#CC3CN4CCC3CC4)cc2)cc1,7
c1cncc(-c2cncc(C3CC4CCC3N4)c2)c1,7
c1ccc(NCc2cccc(-c3ccccc3)c2)cc1,7
O=C(NC1CC1)c1ccc(CN(C2CCCCNC2=O)S(=O)(=O)c2ccccc2)cc1,7
c1ccc(N2CCCn3c2nc2ccccc23)cc1,7
c1ccc(Cc2ccccc2)cc1,7
O=C(NCCc1ccc(OCCc2ccccn2)cc1)c1ccccc1,7
O=C(NCc1ccccc1)Nc1ccc2nnsc2c1,7
c1ccc(-c2ccc3cn[nH]c3c2)cc1,6
c1ccc(-c2ccc3c4c(cnc3c2)OCC2CNCCN42)cc1,6
c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,6
c1ccc(-c2ncccc2OCc2ccccn2)cc1,6
c1cc(-c2ccc(OCCN3CC4CCC(C3)O4)cc2)n2nccc2n1,6
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3c[nH]cn3)ccn2n1,6
O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1,6
c1ccc(-c2cc(-c3ccncc3)ccn2)cc1,6
c1ccc2cc(C(Cc3cccc4ccoc34)c3ccncc3)ccc2c1,6
O=C1c2ccccc2C(=O)N1c1ccccc1,6
c1cc(-c2ccc3cncn3c2)ccc1OCCN1CCCCC1,6
O=C(Cc1ccccc1)Nc1cncc(C(=O)c2c[nH]c3ncncc23)c1,6
c1cc2c3c(ccn2n1)OCC3,6
O=C(Nc1ccccc1-n1ccnc1)c1cnc(-c2ccccc2)nc1,6
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3nncs3)cnn2c1,6
O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc(-n2ccnc2)cc1,6
O=C(NC1C2CN(c3ccncc3)CC21)c1cc2cc(-c3nccs3)ccc2[nH]1,6
O=C(NC1C2CN(c3ccncc3)CC21)c1cc2cc(-c3nncs3)ccn2c1,6
c1ccc(-c2cccc3cnccc23)cc1,6
O=C(Nc1ccccc1)N1CCc2[nH]nc(-c3ccccc3)c2C1,6
O=C(CNC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)NC(CCC(=O)N1CCOCC1)CC1CCCCC1,6
O=C(C1CC1)N1C2CCC1CN(c1ccnc(Nc3cn[nH]c3)n1)C2,6
c1ccc(-c2ccc(NCC3CC34CCN(CC3CCOCC3)CC4)nn2)cc1,6
c1ccc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,6
O=c1[nH]c2cccc(CCNCCSCCCNCCc3ccccc3)c2s1,6
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1,6
O=C(NCc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,6
c1ccc(COCC(c2ccccc2)N2CCNCC2)cc1,6
c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,6
O=C(C1CNCCO1)N(Cc1c[nH]c2ncccc12)C1CC1,6
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cccnc2)CC1,6
c1ccc2c(c1)CCC(C1c3ccccc3-c3cncn31)C2,6
O=c1cc[nH]cc1,6
c1n[nH]cc1Nc1ncc2cc(N3CCCC3)[nH]c2n1,6
O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,6
O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,6
O=S(=O)(c1ccccc1)N1CCc2cc(Nc3nccc(-c4cn[nH]c4)n3)ccc21,6
O=C(NCc1ccc(-c2cncs2)cc1)C1CCCN1,6
O=C(NC1C2CN(c3ccncc3)CC21)c1cc2cc(-c3nccs3)ccn2n1,6
c1cc2ccc(-c3ccc(OCCN4CCOCC4)cc3)nc2cn1,6
O=C(NCCCNc1ccncc1)c1cc2cc(-c3nncs3)cnc2[nH]1,6
O=C(Nc1ccccc1)N1CCc2[nH]nc(-c3cscn3)c2C1,6
c1ccc(-c2nccc(N3CCOCC3)n2)cc1,6
c1cc(CNc2nccc(Nc3cc[nH]n3)n2)on1,6
c1cc(-c2nc(C3CC3)cc(N3CCOCC3)n2)c2cc[nH]c2c1,6
O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,6
c1cnn(-c2ccncc2N2CCCCC2)c1,6
c1ccc(CNc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,6
c1ccc2c(Cc3ccc(-c4cn[nH]c4)cc3)n[nH]c2c1,6
O=C(NC1CC1)c1cc(Cc2cccnc2)c[nH]1,6
O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc2nonc2c1,6
c1ccc(Cn2cnc3cncnc32)cc1,6
c1ccc(Nc2nccc(-c3cnn4ccccc34)n2)cc1,6
O=S1(=O)NCCN1Cc1ccc2[nH]ccc2c1,6
O=C(NC1C2CN(c3ccncc3)CC21)c1cc2cc(N3CCCC3)cnc2[nH]1,6
c1cc(CCN2CCC(CCc3ccc4c(n3)NCCC4)C2)cc(-n2cccn2)c1,6
c1ccc(N2CCN(CCCCCCN3CCN(c4ccccc4)CC3)CC2)cc1,6
O=c1cc(-c2ccccc2)oc2ccccc12,6
O=C(NCCN1CCN(c2ccccc2)CC1)c1ccccc1,6
c1ncc2ncn(C3CCCO3)c2n1,6
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3cncs3)cnc2[nH]1,6
c1ccc(-c2ccc(-c3nnc(NCc4ccc5nccn5c4)o3)cc2)cc1,6
C1=CC(c2ccccc2)C=CN1,6
c1ccc(COc2ccc(-c3ccn[nH]3)nc2)cc1,6
c1ccc(-c2cc(Sc3nnc(-c4ccccc4)o3)n3ncnc3n2)cc1,6
N=C1C=C(C#Cc2ccccn2)CCC1,6
c1ccc2[nH]cnc2c1,6
O=c1c2ccccc2oc2ccccc12,6
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncnn2c1,6
c1ccc(CCNc2ccnc3nc(NCc4ccccc4)nn23)cc1,6
O=C(Nc1ccc(Oc2ccc3[nH]ccc3c2)cc1)C1CCCN1,6
c1cc2ccc(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc2cn1,6
c1cc(-c2ccc3cncn3c2)ccc1OCCN1CCOCC1,6
c1ccc(Oc2c[nH]c3ccccc23)cc1,6
c1cc2cc(-c3nncs3)ccn2n1,6
O=C(Nc1nc2ccc(-c3cn[nH]c3)cc2s1)C1CC1c1ccccc1,6
O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,6
c1ccc(CNc2ncnc3ccccc23)cc1,6
c1ccn(Nc2ccc(N3CCOCC3)nn2)c1,6
c1cc[nH+]cc1,6
c1ccc(-c2cc(CN3CCCC3)cn2Nc2ccnc3ccccc23)cc1,6
O=c1ncn(Cc2ccccc2)c2ccc(Oc3ccccn3)cc12,6
O=C(CNC(Cc1ccccc1)C(=O)N1CCCCC1)NCCC1CCCCC1,6
c1cncc(-c2nc3ccccc3o2)c1,6
c1ccc(Cc2noc(-c3ccc4[nH]ccc4c3)n2)cc1,6
O=C(Cc1cncc2ccccc12)N1CCCOCC1,6
O=C(NC(=O)c1cccc(N2CCOCC2)c1)Nc1nc2ccc(CN3CCNCC3)cc2s1,6
N=C(Nc1c[nH]c(C(=O)Nc2c[nH]c(C(=O)Nc3nccs3)c2)c1)c1ccccc1,6
c1ccc(CC2CCCn3c(-c4ccc(-c5cnco5)cc4)nnc32)cc1,6
c1ccc(CSc2ncc3c4c(sc3n2)CCCC4)cc1,6
O=C1CN(C2CCN(CC3=CCC4CC3C4)CC2)C(=O)N1c1ccccc1,6
O=C(CCCc1ccccc1)NC1(c2nc3ccccc3s2)CCS(=O)(=O)CC1,6
c1cnn(-c2ccnc(Nc3ccc4[nH]ncc4c3)n2)c1,6
O=C(CN1C(=O)NC2(CCc3cc(-c4cn[nH]c4)ccc32)C1=O)NCc1ccccc1,6
O=c1[nH]c2cnc(Nc3ccc4ncnn4c3)nc2n1C1CCCCC1,6
c1ccc2c(c1)nc1n2CCCN1c1cncnc1,6
c1ccc2c(-c3cnc4cc(-c5ccc(N6CCNCC6)cc5)ccn34)ccnc2c1,6
c1ccc(CCC2CCCN(Cc3c[nH]c4ccccc34)C2)cc1,6
O=C(c1cc(-c2ccccc2)n[nH]1)N1CCC(Oc2cccnc2)CC1,6
O=C(NC1CCOc2ccccc21)C1CN2CCCC2CN1C(=O)CC1CCCCC1,6
c1ccc(Nc2ccn(C3CCCOC3)n2)cc1,6
c1ccc(CNc2nncc3cnc(N4CCOCC4)cc23)cc1,6
C1CCC2C(C1)CCC1C3CCCC3CCC21,6
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3ccccn3)cnc2[nH]1,6
O=c1c2[nH]c3ccccc3c2cnn1CCCN1CCCCC1,6
c1ccc2c(-c3cc(NC4CC4)n4nccc4n3)c[nH]c2c1,6
O=C1c2ccccc2CN1CC1CNCCN1CC(=O)N1CCc2nnc(Cc3ccccc3)cc21,6
c1cc(-c2ccc(OCCN3CCCCC3)cn2)c2ccncc2c1,6
c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,6
c1cc(-c2ccc3[nH]ncc3c2)ccc1OCCN1CCCCC1,6
O=C1N(S(=O)(=O)c2ccccc2)c2ccccc2C1(c1ccccc1)N1CCN(c2ccncc2)CC1,6
c1ccc(Oc2ccc3ncnc(Nc4cc[nH]n4)c3c2)nc1,6
O=C(Nc1cn2ccccc2n1)c1ccccc1,6
O=C(NCc1ccnc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,6
O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,6
O=C1NCCN1C1CCCN(CC2COc3ccccc3O2)C1,6
O=c1[nH]ccc2c1[nH]c1cc(OC3CCCNC3)ccc12,6
O=C(NC1(c2ccccc2)COC1)c1cc2ccccc2[nH]1,6
O=c1[nH]ccc2c1[nH]c1cccc(OCCN3CC4(COC4)C3)c12,6
O=C(NC1(c2ccc(Cc3cccnc3)cc2)COC1)c1cc2ccccc2[nH]1,5
O=C1c2cc(CC3CCOC3)ccc2CCN1Cc1ccc[nH]c1=O,5
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cn[nH]c2n1,5
c1ccc(CCc2cnc(Nc3ccc(N4CCC(N5CCNCC5)CC4)cc3)nc2)cc1,5
C(=C(c1ccccc1)c1ccccc1)c1ccccc1,5
c1nc2cncc(-c3ccc(OCCN4CCCCC4)cc3)c2[nH]1,5
O=c1ccnc(Nc2ccccc2)[nH]1,5
c1cc(CN2CCOCC2)cc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)c1,5
c1cc(-c2csc3cncn23)ccc1OCCN1CCOCC1,5
O=C(NCCN1CCCCC1)c1ccc(-c2ncon2)cc1,5
c1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,5
c1ccc(-c2ccn3nccc3n2)cc1,5
c1cc2nc(N3CCNCC3)ccc2s1,5
c1ccc(Oc2ccc(-c3ncco3)cc2)cc1,5
c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c2cn1,5
O=C(NC1CCN(c2ccncc2)CC1)c1cn2cc(-c3c[nH]cn3)ccc2n1,5
C1=CC(=C2c3ccccc3CCc3cccnc32)CCN1,5
O=C(Nc1ccccc1)C(C1CCCCC1)n1c(-c2ccccc2)nc2ccccc21,5
O=C(NC1Cc2ccccc2C1)c1cc2ccccc2[nH]1,5
O=C(OCc1ccc2c(c1)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,5
O=C1CCc2ccc(-c3ccccn3)cc2N1,5
O=C(c1n[nH]cc1-c1ccc2nc[nH]c2c1)N1CCC(Oc2cccnc2)CC1,5
O=C1C=CCO1,5
c1cnc2c(CN3CC4CCC(C3)C4Oc3cnccn3)n[nH]c2c1,5
O=C(Cc1ccccc1)N1CCC(Oc2ccc(-c3c[nH]cn3)cn2)CC1,5
O=C1NC(c2ccccc2)C(=O)N1CCc1ccccc1,5
O=S(=O)(c1ccc2c(c1)OCO2)N1CC(Oc2ccccc2)C1,5
O=C1c2ccc(-n3ccnc3)c(=O)n2CCN1CC1=CCOc2ccccc21,5
O=c1[nH]ncc2cc(-c3cn[nH]c3-c3cc4ccccc4s3)ccc12,5
c1cn2cnnc2cc1OCC12CC3CC(CC(C3)C1)C2,5
c1cc(CNc2ccc3[nH]ncc3c2)cc(-c2ncno2)c1,5
O=C1Cc2ccc(-c3ccccc3)cc2N1,5
c1cnc(Nc2ccnc3cc(-c4cnc(N5CCNCC5)nc4)ccc23)cn1,5
C(=CC1CC1NC1CC2(CNC2)C1)c1ccccc1,5
O=C(NCCCNc1ccncc1)c1cc2cc(-c3nncs3)ccn2n1,5
c1cc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2cn1,5
c1cnc(CNc2nc(Nc3cc[nH]n3)cc(N3CCOCC3)n2)nc1,5
c1ccc(-c2nc(CNC3CC4CC(C4)C3)co2)cc1,5
c1ccc(-c2nc(CNCC3CCC4CC3C4)co2)cc1,5
c1ccc(-c2cc3ccccc3[nH]2)cc1,5
c1ccc(-c2ncncc2N2CCCCC2)cc1,5
O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,5
c1ccc(Nc2cccc(-c3ccccc3)n2)cc1,5
c1ccc(C2COc3ccccc32)cc1,5
O=C(Nc1cccnc1)c1ccccc1,5
O=c1cc(NCc2ccccc2)cn[nH]1,5
O=C(Oc1ccccc1)c1ccccc1,5
O=C1NCCn2nc(N3CCOCC3)cc21,5
O=C(c1ccc(-c2cccs2)cc1)N1CCn2c(nnc2-c2cscn2)C1,5
O=C(NC1C2CC3CC(C2)CC1C3)c1cccnc1,5
O=C(Cc1ccccc1)N1CCC(Oc2ccc(-c3c[nH]cn3)cc2)CC1,5
O=C(NC1C2CCCC21)c1ccnc(Cc2ccccc2)c1,5
O=c1[nH]ccc2cc(-c3ccc(OCCN4CCCCC4)cc3)[nH]c12,5
O=C(Nc1cnccc1C1CCCCC1)c1cccc(-c2ccccc2)n1,5
O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1)CCCN(Cc1ccccc1)C3,5
O=C(NC1CCN(c2ccncc2)CC1)c1cn2ccc(-c3nncs3)cc2n1,5
c1ccc2c(c1)ccn2-c1cc(NC2CC2)n2nccc2n1,5
O=C(c1ccccc1)N1Cc2ccccc2C1,5
c1ccc(CN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1,5
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3c[nH]cn3)cnc2[nH]1,5
O=S(=O)(c1ccccc1)c1c[nH]c2ccccc12,5
O=C(CNC(=O)c1ccc(-c2ccccn2)cc1)Nc1ccccc1,5
c1ccc(-c2cc3c(CN4CCCCC4)cccc3o2)cc1,5
O=C(CNC(=O)c1ccc2c(C3CCCC3)c(-c3ccccn3)[nH]c2c1)Nc1ccccn1,5
c1ccc(C2COC2)cc1,5
C1=C(CN2C3CCC2CC(Nc2ccc4ccccc4n2)C3)CC2CCCC1N2,5
O=C(Nc1ccccc1)NC1CCN(CC2=CC3CCCC(C2)N3)CC1,5
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CCCC34COC4)cc2)C1,5
c1cnc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2c1,5
O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,5
O=C(Cc1cc(Nc2ncnc3ccccc23)n[nH]1)Nc1ccccc1,5
O=C(NC(c1ccccc1)C12CCC(CC1)CN2)c1ccncc1,5
O=C(Nc1cccc(C(=O)Nc2cccnc2)c1)c1ccccc1,5
c1cc(-c2ccc3cnncc3c2)ccc1OCCN1CCCCC1,5
c1cc2c(-c3cnn(C4CNC4)c3)nc(-c3cn[nH]c3)cn2n1,5
O=C(Cc1ccc2ncccc2c1)Nc1ccccc1,5
O=C(Cc1ccccc1)Nc1ccc2ncccc2c1,5
O=C(Nc1ccc2cccnc2c1)c1ccc(OCC2CC2)cc1,5
O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1ccco1,5
c1cc2ccc(-c3ccc(OCCN4CC5(CCO5)C4)cc3)cc2cn1,5
O=S(=O)(Nc1ccccc1)c1ccc(Oc2ccccc2)cc1,5
O=C(Cc1ccccc1)N1CCC(Oc2ccccc2)CC1,5
O=S(=O)(c1ccccc1)c1cccnc1,5
O=C(C1CCCCC1)N1CCc2[nH]c3ccccc3c2C1,5
c1ccc(COc2ccccc2Cn2cccn2)cc1,5
O=c1[nH]c2cncnc2n1Cc1ccccc1,5
O=C1C=C(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,5
O=S1(=O)CCC(Oc2ccc(-c3cccc(COc4ccc5c(c4)OCC5)c3)cc2)CC1,5
c1ccc(OCc2cnc3c(c2)OCCN3)cc1,5
O=c1ccnc(-c2ccccc2)[nH]1,5
O=C(COCc1ccncc1)N1CCC(c2ccccc2)CC1,5
O=S(=O)(c1ccccc1)c1ccccc1,5
O=C(Cc1ccccc1)c1ccccc1,5
O=c1[nH]c2cccc(CCNCCc3cccc(CNCCc4ccccc4)c3)c2s1,5
c1ccc(OCc2cc(OCC3COC3)nc(-c3ccccn3)n2)cc1,5
O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CC(N2CCOCC2)CCO1,5
O=C(NC1CCCNC1)c1csc(-c2ccccc2)c1,5
O=C(NC1C2COCC21)c1ccnc(Cc2ccccc2)c1,5
c1ccn2nc(NC3C4CCC3CN(c3ncns3)C4)nc2c1,5
O=C(NC1C2CN(c3ccncc3)CC21)c1cc2cc(-c3ccc(C4CC4)cn3)cnc2[nH]1,5
O=C(c1ccccc1)c1ccccc1,5
O=C1CCCNC(=O)C2CCCN2C(=O)CNC(=O)CCCNC(=O)CNC(=O)CN1,5
O=C(Cc1cncc2ccccc12)N1CCCC1,5
O=S(=O)(Nc1nccs1)c1ccccc1,5
O=C1CCc2ccc(-c3ccccc3)cc2N1,5
c1ccc(-c2cccc3ccnnc23)cc1,5
O=C(NC1C2CN(c3ccncc3)CC21)c1cn2ccc(-c3nncs3)cc2n1,5
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,5
O=C(C1CCNCC1)N1N=CCC1c1ccccc1,5
O=C1CC=NN1c1ccccc1,5
O=c1c2[nH]c3ccccc3c2ccn1CCNC1CCCCC1,5
c1ccc(-c2ccc3cnc(Nc4cnccc4N4CCCCC4)n3n2)nc1,5
c1ccc(-n2ccnn2)cc1,5
C1=Cc2nc1c(-c1ccccc1)c1ccc(s1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc(s3)c2-c2ccccc2)C=C1,5
O=C(NCC(=O)N1CCCC1C(=O)NCc1ccc(-c2cncs2)cc1)C1CC1,5
c1cc(CNc2ccc3[nH]ncc3c2)cc(-c2nccs2)c1,5
c1cc(-c2ccc(OCCN3CCOCC3)cc2)n2nccc2n1,5
O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2cccnc2)CC1,5
c1cncc(-c2cccc(Nc3ccc(CC4CCNCC4)cc3)n2)c1,5
c1cnc2c(NC3CCC(N4CCNCC4)CC3)nc(Nc3cn[nH]c3)nc2c1,5
O=C(Nc1ccccc1)C1CCC(=O)N1c1ccccn1,5
c1ccc(-c2cscn2)cc1,5
c1ccc(Oc2ccncc2)cc1,5
c1ccc2c(c1)Nc1ccccc1S2,5
c1ccc(C(Cc2ccncc2)c2cnc3ccccc3c2)cc1,5
O=S1(=O)N=CNc2ccsc21,5
c1ccc(COc2cncc(-c3cn[nH]c3)c2)cc1,5
O=C(c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,5
c1ccc(CNc2nccc(Nc3cc(C4CC4)[nH]n3)n2)cc1,5
O=c1[nH]c(Oc2cn[nH]c2)nc2cnccc12,5
O=C(Nc1ccc2cc(CN3CCCC3)cnc2c1)c1ccccc1,5
O=c1oc(N2CCCC2)nc2ccccc12,5
